tweet_id,date,candidate,party,user_name,user_location,text,sentiment,tokens,likes,latitude,longitude
1246936574580981762,2020-04-05 23:03:40,Sanders,Democrat,maya,Chicago,Bernie Sanders should not drop out. Pass it on. https://t.co/J7pmZCa1Kp,-3.200783972990572,"['drop', 'pass']",2,41.8373,-87.6862
1246855262302081024,2020-04-05 17:40:34,Sanders,Democrat,Shannon Rose,Wheaton,Bernie Sanders should not drop out. Pass it on. https://t.co/wSndA3xSx1,-3.200783972990572,"['drop', 'pass']",1,41.8561,-88.1083
1246727544398852096,2020-04-05 09:13:04,Sanders,Democrat,Christine Ferrera,Berwyn,"I’m sick and tired of Neoliberals and wealthy celebrities telling Bernie to drop out. Of course, they don’t give a… https://t.co/Xt04Z70W4I",-3.000881378349161,"['sick', 'tired', 'neoliberals', 'wealthy', 'celebrities', 'telling', 'drop']",2,41.8433,-87.7909
1246670029158039552,2020-04-05 05:24:31,Sanders,Democrat,"Save NHS, pass M4A",Chicago,Bernie Sanders should not drop out. Pass it on. https://t.co/Kh8zyKWsSr,-3.200783972990572,"['drop', 'pass']",2,41.8373,-87.6862
1246656187736764416,2020-04-05 04:29:31,Sanders,Democrat,Peter C Smith,Chicago,Bernie Sanders needs to GTFO!!!! https://t.co/9DVd0xOpdG,-5.642668007150483,['gtfo'],0,41.8373,-87.6862
1246524068851003393,2020-04-04 19:44:31,Sanders,Democrat,Frank Sandoval,Chicago,Gallup poll shows four in five democrats have a positive view of Sanders. 78% view him positively. Polls show berni… https://t.co/ayW1WrdE5j,1.4788506889998156,"['gallup', 'poll', 'democrats', 'positive', 'view', '78', 'view', 'positively', 'polls', 'berni']",0,41.8373,-87.6862
1246279070217834496,2020-04-04 03:30:59,Sanders,Democrat,"Save NHS, pass M4A",Chicago,Tbh honest this whole time I've only been fighting against the establishment for the lulz but it turns out Bernie S… https://t.co/X1naNMMkA9,0.1812372737829473,"['tbh', 'honest', 'time', 'fighting', 'establishment', 'lulz', 'turns']",0,41.8373,-87.6862
1246180178180571136,2020-04-03 20:58:02,Sanders,Democrat,Gerry Fariñas 邊緣水詩人,Chicago,#AnimalCrossing was invented as a response to the popularity of Bernie Sanders—to retrain Gen Z to support capitalism,1.6473630605822003,"['animalcrossing', 'invented', 'response', 'popularity', 'retrain', 'gen', 'support', 'capitalism']",0,41.8373,-87.6862
1246177912266653699,2020-04-03 20:49:01,Sanders,Democrat,Chris Linster,Chicago,Reality Has Endorsed Bernie Sanders https://t.co/3TRzHGY6ct via @NewYorker,1.2696874459005232,"['reality', 'endorsed']",0,41.8373,-87.6862
1248700798810361856,2020-04-10 19:54:04,Biden,Democrat,"Chris Gyurnek, Gyro Of The People 🌹",Chicago,Joe Biden is Grandpa Simpson send tweet,0.10746564144109008,"['grandpa', 'simpson', 'send', 'tweet']",0,41.8373,-87.6862
1248699187279073282,2020-04-10 19:47:40,Biden,Democrat,John #VetsResistSquadron,Chicago,Joe Biden doesn't condone the harassment of people in the middle to far left. While we may have strong opinions we… https://t.co/wqv7mJLLez,-2.7051708090103803,"['condone', 'harassment', 'people', 'middle', 'left', 'strong', 'opinions']",2,41.8373,-87.6862
